feature,coef_female,coef_male,coef_none,max_abs
desc_include,-0.026175302806450258,0.017283810435648337,0.003024912844679321,0.026175302806450258
feat_color1_sky_blue,0.026054959437697707,0.0,-0.020943898328291317,0.026054959437697707
bc_essentials,-0.012265623686365495,-0.008588603155326835,0.0259280337483683,0.0259280337483683
desc_included,-0.00041658623893878346,-0.019373051813106407,0.02492086925024464,0.02492086925024464
desc_serves,-0.022349518314709743,-0.0007283051168586369,0.024746404891271796,0.024746404891271796
feat_color3_black,0.023913841042819,-0.017618388639731357,-0.0012195411757194973,0.023913841042819
bc_greeting,0.023240819406137862,-0.013712728056770582,-0.005347441280791394,0.023240819406137862
desc_change,0.0,-0.017229341882773343,0.02256894245656015,0.02256894245656015
desc_manufacturer,-0.013736464471852013,-0.0041025952793786735,0.022549619716129395,0.022549619716129395
desc_items,-0.01567643224848547,-0.002946801809655305,0.02246656136358495,0.02246656136358495
feat_color1_dark_red,-0.022288577479927317,0.007370675280983129,0.008678767235281935,0.022288577479927317
desc_packaging,-0.012584746627905975,0.021676930984479436,-0.0056733342278660216,0.021676930984479436
desc_contents,-0.009589505964131226,-0.005501413342429943,0.02167464596457644,0.02167464596457644
desc_brandmarketing,-0.021343215782347276,0.004183505550255119,0.01580717621083932,0.021343215782347276
feat_color3_lavender,0.01988436889560505,-0.02101630440633467,0.0,0.02101630440633467
feat_color1_coral,-0.0018645984653618203,0.020457920042682706,-0.016133931718717222,0.020457920042682706
feat_color2_silver,0.014426228145352294,-0.019211066352112945,0.0025749685278474714,0.019211066352112945
desc_images,-0.01887273589482478,0.0,0.014197107784653808,0.01887273589482478
desc_purposes,-0.016970306395764915,-0.0012256716361418612,0.018867991641085873,0.018867991641085873
feat_color2_lime,-0.00012708030385308775,-0.014987329265007508,0.018568556985454475,0.018568556985454475
feat_color2_khaki,0.00019841877266555516,-0.017876512942193192,0.01701350964170772,0.017876512942193192
desc_adults,-0.0017540920203417535,-0.009855556195440106,0.017756695033861507,0.017756695033861507
feat_color3_hot_pink,0.009990299657400923,-0.01734314928098057,0.0026624372841364172,0.01734314928098057
desc_shopping,-0.01368893113245886,-0.0009510264565870812,0.016619116916071014,0.016619116916071014
feat_color3_dark_green,-0.016396364056351156,0.006028230550954245,0.005567041257712604,0.016396364056351156
desc_reading,-0.01628519697139373,0.0,0.015527586769498346,0.01628519697139373
feat_color3_sky_blue,0.0071776508871517425,-0.01606879909909541,0.007850494230983149,0.01606879909909541
desc_warnings,-0.01554311612777949,0.0011582310898380543,0.00922990473617764,0.01554311612777949
desc_prepare,-0.014775896787735688,0.005323368693894936,0.0036139879248828807,0.014775896787735688
desc_water,-0.014675762172167121,0.008854220728861092,0.007492052498181592,0.014675762172167121
feat_color1_red,-0.00649184163007769,0.013965185519511892,-0.0024749592303385517,0.013965185519511892
desc_allergens,-0.01302248977350217,-0.0007631272225748061,0.01377480566531233,0.01377480566531233
desc_allergy,-0.013559691726735082,0.0036708407280529806,0.00419732162873078,0.013559691726735082
feat_color2_sky_blue,0.0,-0.011054976202253845,0.013551219663584947,0.013551219663584947
desc_subject,-0.012328340826771604,-0.0008870833727395682,0.013438413732133607,0.013438413732133607
feat_color2_olive,-0.008048404989775602,0.01157854896450751,-0.0003818614752507226,0.01157854896450751
desc_preparing,-0.011012645513733405,0.001100543518047713,0.005788455531229371,0.011012645513733405
desc_labels,-0.010977239161548129,0.0,0.007914639141826612,0.010977239161548129
feat_unit_price,-0.005165618597690643,-5.076541306571221e-08,0.010834872701454503,0.010834872701454503
desc_picture,-0.010698618538700558,-3.229304990705572e-05,0.009808983327937344,0.010698618538700558
feat_color1_orange,-0.001346706628570182,-0.004776133109916568,0.009954999680902491,0.009954999680902491
desc_brand,-0.0073003506183154,0.0001129155261085112,0.009688755515780344,0.009688755515780344
feat_color2_dark_red,-0.007225909747858652,-8.083473381305481e-05,0.009413104074932196,0.009413104074932196
desc_important,0.009300890441571301,-0.0009579793835430378,-0.006591532726890641,0.009300890441571301
feat_color1_cyan,0.009237698008176993,-0.007053545741369201,0.0,0.009237698008176993
desc_check,-0.005025778376784652,-0.0017929191410012368,0.009176006313526483,0.009176006313526483
feat_color3_crimson,0.0,-0.008770041970946673,0.00830462805367679,0.008770041970946673
feat_color2_gray,0.004280511574371904,-0.008713491344713156,0.0017497553467012233,0.008713491344713156
desc_whatsoever,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_disclaimer,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_acknowledgement,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_reproduced,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_description,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_kcals,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
desc_liability,-0.008707158077329072,0.0,0.0069371274164333665,0.008707158077329072
